Från Datum Tid (UTC),Till Datum Tid (UTC),Representativ månad,Lufttemperatur,Kvalitet,Latitude,Longitude,,Tidsutsnitt:
01/10/1933 00:00,01/11/1933 00:00,1933-10,8.2,G,57.243655,18.378776,,
01/11/1933 00:00,01/12/1933 00:00,1933-11,1.9,G,57.243655,18.378776,,
01/12/1933 00:00,01/01/1934 00:00,1933-12,-2.6,G,57.243655,18.378776,,
01/01/1934 00:00,01/02/1934 00:00,1934-01,0.1,G,57.243655,18.378776,,
01/02/1934 00:00,01/03/1934 00:00,1934-02,1.6,G,57.243655,18.378776,,
01/03/1934 00:00,01/04/1934 00:00,1934-03,2.2,G,57.243655,18.378776,,
01/04/1934 00:00,01/05/1934 00:00,1934-04,5.9,G,57.243655,18.378776,,
01/05/1934 00:00,01/06/1934 00:00,1934-05,11.2,G,57.243655,18.378776,,
01/06/1934 00:00,01/07/1934 00:00,1934-06,13.3,G,57.243655,18.378776,,
01/07/1934 00:00,01/08/1934 00:00,1934-07,16.6,G,57.243655,18.378776,,
01/08/1934 00:00,01/09/1934 00:00,1934-08,16.5,G,57.243655,18.378776,,
01/09/1934 00:00,01/10/1934 00:00,1934-09,15.4,G,57.243655,18.378776,,
01/10/1934 00:00,01/11/1934 00:00,1934-10,9.6,G,57.243655,18.378776,,
01/11/1934 00:00,01/12/1934 00:00,1934-11,3.8,G,57.243655,18.378776,,
01/12/1934 00:00,01/01/1935 00:00,1934-12,1.9,G,57.243655,18.378776,,
01/01/1935 00:00,01/02/1935 00:00,1935-01,-2.1,G,57.243655,18.378776,,
01/02/1935 00:00,01/03/1935 00:00,1935-02,0.3,G,57.243655,18.378776,,
01/03/1935 00:00,01/04/1935 00:00,1935-03,0.7,G,57.243655,18.378776,,
01/04/1935 00:00,01/05/1935 00:00,1935-04,5.1,G,57.243655,18.378776,,
01/05/1935 00:00,01/06/1935 00:00,1935-05,7.1,G,57.243655,18.378776,,
01/06/1935 00:00,01/07/1935 00:00,1935-06,14.6,G,57.243655,18.378776,,
01/07/1935 00:00,01/08/1935 00:00,1935-07,16,G,57.243655,18.378776,,
01/08/1935 00:00,01/09/1935 00:00,1935-08,14.8,G,57.243655,18.378776,,
01/09/1935 00:00,01/10/1935 00:00,1935-09,12.7,G,57.243655,18.378776,,
01/10/1935 00:00,01/11/1935 00:00,1935-10,8.2,G,57.243655,18.378776,,
01/11/1935 00:00,01/12/1935 00:00,1935-11,4.5,G,57.243655,18.378776,,
01/12/1935 00:00,01/01/1936 00:00,1935-12,1.5,G,57.243655,18.378776,,
01/01/1936 00:00,01/02/1936 00:00,1936-01,1,G,57.243655,18.378776,,
01/02/1936 00:00,01/03/1936 00:00,1936-02,-2,G,57.243655,18.378776,,
01/03/1936 00:00,01/04/1936 00:00,1936-03,2.2,G,57.243655,18.378776,,
01/04/1936 00:00,01/05/1936 00:00,1936-04,4.5,G,57.243655,18.378776,,
01/05/1936 00:00,01/06/1936 00:00,1936-05,10.7,G,57.243655,18.378776,,
01/06/1936 00:00,01/07/1936 00:00,1936-06,16.3,G,57.243655,18.378776,,
01/07/1936 00:00,01/08/1936 00:00,1936-07,18.5,G,57.243655,18.378776,,
01/08/1936 00:00,01/09/1936 00:00,1936-08,16.9,G,57.243655,18.378776,,
01/09/1936 00:00,01/10/1936 00:00,1936-09,11,G,57.243655,18.378776,,
01/10/1936 00:00,01/11/1936 00:00,1936-10,6.4,G,57.243655,18.378776,,
01/11/1936 00:00,01/12/1936 00:00,1936-11,4.3,G,57.243655,18.378776,,
01/12/1936 00:00,01/01/1937 00:00,1936-12,3.7,G,57.243655,18.378776,,
01/01/1937 00:00,01/02/1937 00:00,1937-01,-2.4,G,57.243655,18.378776,,
01/02/1937 00:00,01/03/1937 00:00,1937-02,-1.1,G,57.243655,18.378776,,
01/03/1937 00:00,01/04/1937 00:00,1937-03,-0.6,G,57.243655,18.378776,,
01/04/1937 00:00,01/05/1937 00:00,1937-04,5.9,G,57.243655,18.378776,,
